HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
157, Mauritania,78.1,73.4,58.9,88.2,93.4,98.5,110.8,102.4,91.6,91.1,79.3,92,96.6,94.2
66, Mauritius,137.1,119.7,122.3,123.2,113.5,117.5,119.5,110,108.1,105,98,97.4,95.1,92.8
74, Mexico,38.5,46.3,52.4,62.4,60.8,63.5,65.8,63.8,65,71.2,76.1,77.2,80.4,78.2
136, Micronesia (Federated States of),..,91.5,90.6,92.5,105.8,106.9,111.4,113.3,105.9,105.3,100.6,101,100.9,..
90, Moldova (Republic of),..,128,126.2,143,87.9,98.6,96.3,95.7,93.2,89.3,87.6,85.6,85.9,85.8
99, Mongolia,58.6,82.1,121.9,122.4,103.3,127,109.6,100.3,109.3,90.3,95.6,117.2,122.5,125.8
48, Montenegro,..,..,87.9,104.6,99.8,106.7,111.8,102.8,100.1,102.7,103.7,105.6,109.6,109.5
121, Morocco,54.6,51.7,59.2,67.9,75.2,83.4,85.1,80,81.8,77.2,80.9,84,88,87.5
181, Mozambique,..,60.8,47.2,68.9,70.8,80.2,101.9,103.2,111.5,93.9,105.6,99.7,132,112.2
147, Myanmar,..,..,1.2,0.3,34.7,0.2,22.4,38.6,42.3,53.9,61,62.4,60.7,..
130, Namibia,93.9,94.4,87.1,82.3,108.4,103,103.6,97.9,103.7,97.6,94.9,82.2,82.7,83.5
.., Nauru,..,..,..,..,100,128.4,125.5,164.6,172.8,178.3,147.6,117.7,105.6,99.2
142, Nepal,32.2,59.5,55.7,44.1,46,41.8,43.7,48.1,52.3,53.1,48.8,51.4,55.1,54.9
8, Netherlands,104,107.8,125.5,122.8,131.5,142.5,149.3,149.5,150.1,157.8,148.9,156,157.7,154.3
14, New Zealand,52.6,56.9,68.5,58,58.2,59.2,57,56,55.2,54.8,52.2,53.9,55.9,..
128, Nicaragua,71.3,44,61.3,71.6,100.4,111.8,115.2,111,106.7,98.2,93.8,96.4,93.6,95.1
189, Niger,35.4,34.6,34.7,38.4,52.4,50.7,45.4,46.6,46,44.2,36.5,39.1,37.6,39.7
161, Nigeria,30.9,39.5,49,33.1,43.3,53.3,44.5,31,30.9,21.3,20.7,26.3,33,..
82, North Macedonia,58.7,72,80.2,85.8,97.9,113.2,112.2,104.9,112.5,113.7,116.2,124.1,133.7,137.3
1, Norway,72.6,68.3,74.7,70.8,68.3,69.7,68.2,67.5,68.7,69.9,68.9,69.2,71.1,72.1
60, Oman,74.8,79.6,79.6,89.3,109.8,115.8,116.5,128.5,116.9,110.9,95.1,101.9,102.8,100.7
154, Pakistan,35,36.1,25.4,32.2,32.9,32.9,32.8,33.3,30.9,27.7,25.3,25.9,29,30.4
50, Palau,..,..,153.6,124.2,127,143,151,146.9,152.7,134,123,127.4,123.3,..
115," Palestine, State of",..,91.5,87.6,88.9,74.4,71.9,72.4,71.1,73.8,77.9,74.5,74.2,79.6,..
57, Panama,121.8,146.9,134,135.7,148.3,162.5,158.1,137.6,119.1,99.9,87.4,87.7,89.4,..
155, Papua New Guinea,89.6,104.7,115.4,..,..,..,..,..,..,..,..,..,..,..
103, Paraguay,91.3,118.1,78.6,85,78,76.4,72.6,70.6,67.6,64.5,65.4,68.7,70.7,69.2
79, Peru,29.5,30.9,35.5,47.4,51.7,56,52.6,49.8,46.9,45.2,45.4,47.5,48.9,47.1
107, Philippines,60.8,80.5,85.2,83.8,66.1,60.8,57.8,55.8,57.5,59.1,61.8,68.2,72.2,68.6
35, Poland,..,43.7,60.8,70.3,82.1,87.1,89.3,90.7,93.7,95.9,100.4,104.5,107.5,106.2
38, Portugal,65.1,59.9,67.5,62.9,67.8,73.1,76.1,78.1,80.3,80.5,79.3,84.4,87,87.6
45, Qatar,..,87.7,89.6,94.7,86.1,98.7,105.7,102.4,99,93.7,89.5,88.3,88,86.5
49, Romania,42.9,56.3,48.5,59.4,71.2,79.9,79.9,80.5,82.8,82.7,83.3,85.1,86.2,84.6
52, Russian Federation,36.1,55.2,68.1,56.7,50.4,48,47.2,46.3,47.8,49.4,46.5,46.9,51.1,49.1
160, Rwanda,19.7,31,31.2,36.6,39.5,41.7,42.5,44.7,37.3,41.9,40.8,50.5,49.5,53.7
74, Saint Kitts and Nevis,98.8,92.7,92.1,87.7,76.2,77.7,78.8,83.9,119,114.5,109,105.1,116.7,122.7
97, Saint Vincent and the Grenadines,117.5,98.4,95.9,89.3,84,82.7,85.2,..,..,..,..,..,..,..
111, Samoa,..,..,..,78.1,80.6,82.3,85.8,80.5,84.7,78,79.4,78.7,84.5,91.1
.., San Marino,..,..,..,..,..,..,..,..,..,274.5,273,268.8,..,..
40, Saudi Arabia,71.7,65,68.2,82,82.5,85.5,83.5,82.7,80.6,72.1,61.9,64.2,66.6,62.2
168, Senegal,57.6,68.2,65.1,69.4,51.9,57.1,61.3,60.2,58.4,58.1,54.1,57.7,60.5,60.5
64, Serbia,..,13.4,22.5,73,76.7,78.8,85.5,87.9,92.2,97.5,102,107.7,110.1,112.6
67, Seychelles,65.8,56.3,157.4,178.3,201.9,207.2,216.5,182.8,187.3,167.2,173.7,189.3,182.4,155.2
182, Sierra Leone,68.7,45,57.5,46.9,51.3,80.7,93.3,87.5,83.2,66.8,79.4,74.1,56.7,..
11, Singapore,344.3,345.5,364.4,420.4,369.7,379.1,369.2,367,360.5,329.5,303.9,316,326.9,319.1
39, Slovakia,57.2,108.6,108.8,147.7,154.9,169.3,176.6,181.6,178.2,181,184.5,188.1,190.4,185.3
22, Slovenia,152.1,93.1,103.9,120.3,127.5,139.3,142.4,143.8,145.6,146.3,147.4,156.9,160.8,159.7
151, Solomon Islands,94.7,94.8,62.7,88.7,130.5,127.8,120.9,115.6,112,98.4,..,..,..,..
.., Somalia,47.5,..,..,..,..,..,..,..,..,..,..,..,..,..
114, South Africa,41.7,43.6,51.4,53.1,56,60.1,60.9,64.2,64.4,61.6,60.6,58,59.5,59.2
185, South Sudan,..,..,..,..,90.9,93.2,71.6,50.8,64.6,65.6,..,..,..,..
25, Spain,35.6,44.8,60.1,54.8,52.9,58.8,60.8,62,63.9,64.2,63.8,66.8,67.5,66.9
72, Sri Lanka,68.2,81.6,88.6,73.6,46.4,55,51.5,49.3,50.3,49.6,49.6,50.9,53.2,52.4
170, Sudan,11.1,14.8,29.4,47.6,33.6,31.6,24.7,23.7,19.5,19.1,22.4,21.5,22.6,26.7
97, Suriname,..,..,..,..,91,..,..,..,..,..,..,..,..,..
7, Sweden,55.8,68.6,81.5,83.8,84.2,85.8,85.3,80.8,82.9,83.7,82.3,84.9,89.1,90.5
2, Switzerland,83.7,77.1,98.1,100.3,117.3,122.5,123.7,131.8,116.9,112.7,120,119.5,120,119.4
151, Syrian Arab Republic,56.3,69,64,82,..,..,..,..,..,..,..,..,..,..
125, Tajikistan,..,137.5,175.4,127,73.5,79.8,83.2,71.7,54.6,52.7,55,56.6,..,..
163, Tanzania (United Republic of),50.1,65.6,24,37,47.6,56.2,54.4,48.6,45.4,40.8,35.4,32.2,..,..
79, Thailand,75.8,89.8,121.3,137.9,127.3,139.7,137.7,132.5,130.9,124.8,120.6,120.9,120.9,110.3
141, Timor-Leste,..,..,175.5,74.7,134.4,139.1,129.9,79.6,82.7,59.8,59.7,56.5,63,..
167, Togo,78.8,69.8,68.7,86.8,91.2,108.1,104.4,112.8,97.5,93.7,88.7,76.8,73.6,71.2
104, Tonga,99,73.3,53.5,74.6,72.7,77.2,77.8,82.9,74.2,81.7,94.8,93.9,98.2,..
95, Tunisia,94.2,93.7,82.5,90.3,104.1,104.5,106.5,103.5,100.8,92.2,92,101.3,111.2,110.5
54, Turkey,30.9,44.2,42,45.4,45.9,52.7,52.2,50.4,51.4,49.3,46.8,54.1,60.2,61.4
111, Turkmenistan,..,168.2,103.6,54,96.9,111.1,109.3,98.6,91.1,81.3,62,53.6,35.2,..
159, Uganda,26.6,32.6,32.7,39,38.6,40.1,43.9,43.5,36.3,38,31.5,36.8,36.9,46
74, Ukraine,56.4,97.2,119.9,97.2,98.1,106.2,104.1,95.2,100.7,107.8,105.5,103.7,99.1,90.2
31, United Arab Emirates,..,..,..,119.6,143.9,151.7,164.2,165.3,168.5,175.2,176.7,175,159.7,160.9
13, United Kingdom,48,50.8,52.1,52.4,58.5,62.3,61.1,61.2,58.4,56.7,58.5,61.9,62.6,64.3
17, United States,19.8,22.5,25,25.6,28.1,30.8,30.6,30,30,27.7,26.5,27.1,27.6,26.4
55, Uruguay,41.6,38.1,36.7,58.9,51.7,53.2,55.1,49.7,49.1,45.3,41.3,39.8,40,41
106, Uzbekistan,..,..,44.1,69.5,47.7,46.6,41.5,41.1,35.9,30.4,29.7,45.7,66.6,73
140, Vanuatu,120,98,87.2,100.2,99.4,94.3,99.9,99.1,97.9,..,..,..,..,..
113, Venezuela (Bolivarian Republic of),57.7,47.3,47.9,60.1,46.1,49.6,50.4,54.3,48.1,..,..,..,..,..
117, Viet Nam,81.3,74.7,111.4,130.7,152.2,162.9,156.6,165.1,169.5,178.8,184.7,200.4,208.3,210.4
146, Zambia,..,69.2,60.4,62.2,67.9,76.2,79.1,84.6,80.1,84.3,74,71.6,73,70
150, Zimbabwe,45.7,79.2,74.1,76,83.1,89.5,74.2,58.7,54.7,56.7,51.2,50,50,..
36, Andorra,..,..,..,..,..,..,..,..,..,..,..,..,..,..
93, Fiji,..,..,..,..,..,..,..,..,..,..,..,..,..,..
86, Saint Lucia,..,..,..,..,..,..,..,..,..,..,..,..,..,..
19, Liechtenstein,..,..,..,..,..,..,..,..,..,..,..,..,..,..
135, Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..,..,..,..,..
67, Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,..,..,..
179, Yemen,..,..,..,..,..,..,..,..,..,..,..,..,..,..
